id,Status_C,Status_CL,Status_D
10673,0.5539195,0.024883635,0.42119682
10674,0.7070253,0.03305756,0.2599172
10675,0.9687299,0.0032118328,0.028058233
10676,0.9390602,0.0026785962,0.058261145
10677,0.012726448,0.0010649842,0.98620856
10678,0.88371944,0.0017997419,0.11448073
10679,0.944062,0.0015031879,0.054434795
10680,0.9966389,0.00096418586,0.0023969172
10681,0.19192325,0.011489678,0.79658705
10682,0.025998356,0.025716325,0.94828534
10683,0.0059499172,0.0036858919,0.99036425
10684,0.15444998,0.71625304,0.12929705
10685,0.1383174,0.0068255183,0.854857
10686,0.049716704,0.004743436,0.94553983
10687,0.984735,0.008642848,0.0066222376
10688,0.97624093,0.005990386,0.017768685
10689,0.96614754,0.0030217718,0.03083067
10690,0.9778097,0.0011946962,0.020995624
10691,0.6854655,0.075734355,0.2388001
10692,0.6117016,0.13388436,0.25441405
10693,0.76795405,0.010384841,0.2216611
10694,0.512758,0.010346968,0.476895
10695,0.7771178,0.023411924,0.19947033
10696,0.44397804,0.0071869954,0.5488349
10697,0.98851913,0.00096747786,0.010513417
10698,0.8252695,0.029185267,0.1455452
10699,0.9333183,0.005043621,0.06163807
10700,0.4309829,0.015174464,0.55384266
10701,0.46152508,0.008384597,0.5300904
10702,0.076636575,0.022035422,0.90132797
10703,0.9586685,0.0048623974,0.036469206
10704,0.91143906,0.0039319303,0.08462899
10705,0.11979923,0.02571272,0.854488
10706,0.94632256,0.006973364,0.046704102
10707,0.8987442,0.004844682,0.09641105
10708,0.5319077,0.018592315,0.4495
10709,0.7696749,0.017440954,0.21288419
10710,0.31630832,0.036120594,0.6475711
10711,0.7012334,0.038843554,0.2599231
10712,0.25202864,0.38245982,0.36551154
10713,0.96357274,0.008270786,0.028156523
10714,0.9728421,0.00849843,0.018659513
10715,0.9016394,0.004350984,0.09400957
10716,0.8809844,0.018000742,0.101014845
10717,0.9216864,0.006512977,0.07180067
10718,0.61536694,0.08599831,0.29863474
10719,0.90972275,0.0031536785,0.08712362
10720,0.9695126,0.008879918,0.021607472
10721,0.5233358,0.01517837,0.46148583
10722,0.9804347,0.0012379426,0.018327326
10723,0.98494834,0.0041817008,0.010869961
10724,0.062130973,0.0076278825,0.93024117
10725,0.9674077,0.0014873408,0.031104999
10726,0.9811771,0.003026804,0.015796028
10727,0.024386205,0.004354342,0.9712595
10728,0.016874501,0.0030860782,0.9800394
10729,0.778855,0.0032849174,0.21786006
10730,0.868493,0.042863864,0.08864311
10731,0.6399495,0.005693759,0.3543567
10732,0.042963956,0.004410861,0.9526252
10733,0.9394996,0.0019137305,0.0585867
10734,0.97472626,0.0026775335,0.022596225
10735,0.42735276,0.030383682,0.54226357
10736,0.22639325,0.014796354,0.7588104
10737,0.98095566,0.0013295403,0.017714726
10738,0.38628486,0.013490734,0.60022444
10739,0.92344046,0.0033866747,0.07317283
10740,0.8954295,0.007266951,0.097303495
10741,0.5836885,0.012094297,0.4042172
10742,0.046271067,0.027725745,0.92600316
10743,0.9717477,0.013811055,0.014441205
10744,0.1502812,0.0017294352,0.8479893
10745,0.6484942,0.0032898074,0.34821603
10746,0.78828907,0.0115217995,0.20018913
10747,0.6772147,0.051458564,0.27132675
10748,0.7579107,0.0021273457,0.23996194
10749,0.17088959,0.0047204355,0.82438993
10750,0.9490541,0.005315249,0.0456306
10751,0.38773933,0.009967218,0.6022935
10752,0.10066255,0.00476926,0.89456815
10753,0.48033428,0.018123064,0.5015427
10754,0.023796542,0.055171143,0.92103237
10755,0.7746867,0.021276759,0.20403656
10756,0.9071362,0.003889502,0.08897428
10757,0.7740094,0.007112849,0.21887772
10758,0.4536186,0.011001527,0.5353799
10759,0.85635924,0.006776471,0.13686433
10760,0.13233839,0.0163052,0.8513564
10761,0.9446732,0.0017205826,0.0536062
10762,0.62444067,0.021752104,0.35380724
10763,0.6888194,0.007664727,0.30351582
10764,0.7972151,0.02379797,0.17898694
10765,0.8781104,0.0020315854,0.11985801
10766,0.98790747,0.00043145163,0.011661032
10767,0.33639336,0.44112396,0.22248265
10768,0.051705487,0.0034741394,0.94482034
10769,0.76486665,0.013536855,0.22159646
10770,0.33793664,0.33810756,0.32395577
10771,0.0026833978,0.0017479955,0.9955686
10772,0.80226153,0.03454911,0.16318935
10773,0.050376054,0.013274727,0.93634915
10774,0.8339022,0.005308223,0.16078962
10775,0.83872616,0.010658881,0.15061495
10776,0.69566745,0.1399964,0.1643361
10777,0.9189096,0.007509518,0.073580936
10778,0.37692228,0.0223574,0.60072035
10779,0.9137853,0.006255194,0.07995957
10780,0.9765544,0.0032621874,0.020183483
10781,0.96667427,0.0007248515,0.032600887
10782,0.1582074,0.36768323,0.47410944
10783,0.41096416,0.0150419,0.5739939
10784,0.0046083345,0.0013630696,0.99402857
10785,0.97263306,0.0071417256,0.020225238
10786,0.13528758,0.002964001,0.8617484
10787,0.55604935,0.044856828,0.3990938
10788,0.9063482,0.005717362,0.08793442
10789,0.83836925,0.10845063,0.05318015
10790,0.33347228,0.01465126,0.65187645
10791,0.17926764,0.009108852,0.8116235
10792,0.62560225,0.059575662,0.31482214
10793,0.9539619,0.0034682788,0.042569775
10794,0.92717004,0.01210341,0.060726527
10795,0.9781939,0.0050325324,0.01677363
10796,0.18774487,0.016338287,0.7959168
10797,0.9732872,0.0021345995,0.024578182
10798,0.98323923,0.011905026,0.0048557636
10799,0.94965893,0.0028189153,0.047522184
10800,0.40386036,0.14956278,0.44657692
10801,0.9536101,0.001609096,0.04478068
10802,0.585148,0.01320784,0.40164414
10803,0.0059752213,0.0068280282,0.9871968
10804,0.67107624,0.027057992,0.30186582
10805,0.46618122,0.041853312,0.4919655
10806,0.97024477,0.007927052,0.02182822
10807,0.8968688,0.011712063,0.09141915
10808,0.31467947,0.005482375,0.6798381
10809,0.94366384,0.040208,0.01612818
10810,0.9170041,0.0050479905,0.07794794
10811,0.9651657,0.008526175,0.026308166
10812,0.63327473,0.02932767,0.33739763
10813,0.29066917,0.063765295,0.6455655
10814,0.9894056,0.0016541826,0.008940226
10815,0.15577556,0.010654322,0.8335701
10816,0.9210174,0.068202324,0.010780371
10817,0.7562805,0.004582698,0.23913683
10818,0.9716314,0.0049781217,0.023390485
10819,0.94613135,0.001242159,0.05262653
10820,0.82250494,0.013464267,0.16403078
10821,0.050740097,0.038578007,0.9106819
10822,0.0016433973,0.0022137898,0.9961428
10823,0.019304456,0.0035811744,0.9771144
10824,0.03373734,0.046025977,0.9202367
10825,0.59940124,0.30735794,0.09324081
10826,0.5411911,0.0045660036,0.4542429
10827,0.9237851,0.0068118297,0.06940305
10828,0.6261895,0.0074722003,0.36633828
10829,0.023465507,0.014823097,0.96171135
10830,0.95480955,0.0012384707,0.043952025
10831,0.03812402,0.0050575254,0.9568184
10832,0.8627255,0.012952808,0.12432166
10833,0.8897024,0.0062068747,0.1040907
10834,0.9251551,0.02237071,0.052474134
10835,0.59295905,0.045209393,0.36183155
10836,0.9526506,0.0032109348,0.044138446
10837,0.11956582,0.016529975,0.8639042
10838,0.0112632895,0.015837165,0.9728995
10839,0.14270781,0.032743253,0.82454896
10840,0.8580211,0.011481842,0.13049711
10841,0.013830714,0.0018809636,0.98428833
10842,0.6761244,0.009784897,0.3140907
10843,0.06419598,0.013601118,0.9222028
10844,0.90038633,0.004900061,0.09471357
10845,0.9454828,0.0075238612,0.04699331
10846,0.9532338,0.0021113441,0.044654913
10847,0.9383768,0.021862285,0.039760895
10848,0.96209794,0.0025871333,0.035314925
10849,0.9409501,0.004633577,0.054416247
10850,0.031930394,0.014423572,0.953646
10851,0.79502887,0.006512971,0.19845818
10852,0.9569337,0.014596806,0.028469447
10853,0.49299085,0.2438708,0.26313835
10854,0.97167057,0.0013754825,0.026953943
10855,0.01233315,0.012971683,0.9746952
10856,0.7404852,0.010866334,0.2486484
10857,0.01886915,0.0071304524,0.97400045
10858,0.0028764303,0.0010946475,0.9960289
10859,0.9862597,0.0043855044,0.009354836
10860,0.8239461,0.026736839,0.149317
10861,0.59020156,0.03965034,0.37014812
10862,0.9417015,0.0073700203,0.050928507
10863,0.9851245,0.00051264424,0.014362923
10864,0.98871243,0.000433339,0.010854129
10865,0.9744436,0.0034748567,0.02208152
10866,0.7890899,0.0022273564,0.20868276
10867,0.3708196,0.017844092,0.6113363
10868,0.00387061,0.004966406,0.991163
10869,0.04332937,0.018779822,0.9378908
10870,0.03209744,0.01007275,0.9578298
10871,0.121013604,0.19797999,0.6810064
10872,0.25731498,0.11231284,0.63037217
10873,0.9399695,0.0024685168,0.05756196
10874,0.31261164,0.008582854,0.67880553
10875,0.8653457,0.0070657036,0.1275886
10876,0.030800417,0.015387421,0.9538121
10877,0.14787596,0.0115803145,0.84054375
10878,0.026101414,0.0069820085,0.9669166
10879,0.010873889,0.016893333,0.97223276
10880,0.27582353,0.10475801,0.61941844
10881,0.49251065,0.04862687,0.45886245
10882,0.013427478,0.0053010285,0.98127145
10883,0.04531326,0.0026210933,0.9520656
10884,0.7788621,0.0034658902,0.21767195
10885,0.97953314,0.0026925344,0.017774323
10886,0.66513944,0.026117563,0.30874303
10887,0.97449434,0.022016425,0.003489204
10888,0.10292732,0.026816038,0.8702567
10889,0.87761027,0.05599548,0.066394225
10890,0.025674976,0.0032502802,0.97107476
10891,0.79713416,0.004623415,0.19824249
10892,0.44500136,0.05138253,0.5036161
10893,0.97939533,0.004384699,0.016220076
10894,0.97352105,0.0031911512,0.023287823
10895,0.9816705,0.002538262,0.015791211
10896,0.94704497,0.009869813,0.043085117
10897,0.76365006,0.022222238,0.2141277
10898,0.91811514,0.010460893,0.07142389
10899,0.24340682,0.05667644,0.6999167
10900,0.55585057,0.010076117,0.4340733
10901,0.9873404,0.0037439368,0.008915633
10902,0.9702377,0.008502744,0.021259557
10903,0.010506025,0.005219786,0.9842742
10904,0.88629955,0.005733184,0.10796726
10905,0.90483415,0.0643785,0.030787395
10906,0.49157965,0.02524184,0.48317856
10907,0.5221468,0.016744172,0.46110904
10908,0.013451954,0.0070239515,0.9795241
10909,0.85074615,0.008110571,0.14114328
10910,0.29036218,0.1132338,0.596404
10911,0.49572596,0.0057767816,0.49849725
10912,0.24371675,0.56951636,0.18676691
10913,0.98011667,0.003027594,0.016855655
10914,0.6402802,0.007308283,0.35241157
10915,0.28834975,0.02096484,0.69068545
10916,0.14465918,0.0037626207,0.8515782
10917,0.67849785,0.03842134,0.28308088
10918,0.9644591,0.004261015,0.031279854
10919,0.32950822,0.044804674,0.6256872
10920,0.9569517,0.0031410484,0.039907265
10921,0.37530032,0.018791687,0.605908
10922,0.9577391,0.0029940563,0.039266847
10923,0.10781366,0.026172727,0.86601365
10924,0.6382513,0.006476194,0.3552726
10925,0.86690557,0.00513017,0.12796435
10926,0.44200426,0.012771411,0.54522437
10927,0.22378266,0.061881516,0.71433586
10928,0.9603747,0.026048299,0.013576915
10929,0.35396707,0.009195583,0.63683736
10930,0.053367183,0.0060658567,0.94056696
10931,0.9849296,0.008284717,0.006785691
10932,0.09570849,0.006761781,0.8975297
10933,0.6391171,0.030388096,0.33049482
10934,0.03708153,0.007258892,0.9556596
10935,0.44714737,0.12991798,0.42293465
10936,0.8381129,0.0031586427,0.1587285
10937,0.88457054,0.015352551,0.10007696
10938,0.37683034,0.008178217,0.6149914
10939,0.99244773,0.00054071436,0.007011582
10940,0.104754515,0.01690782,0.8783377
10941,0.9788159,0.0036833498,0.017500719
10942,0.76107734,0.015157357,0.22376524
10943,0.9711491,0.003456206,0.025394766
10944,0.9476939,0.009865176,0.042440962
10945,0.9809382,0.0068166265,0.012245221
10946,0.8403922,0.0036796879,0.15592816
10947,0.08806961,0.04717726,0.8647531
10948,0.15667158,0.5030185,0.3403099
10949,0.8959429,0.007833341,0.096223645
10950,0.93901795,0.039344143,0.02163799
10951,0.14803569,0.066844255,0.7851201
10952,0.49194103,0.026137954,0.481921
10953,0.9152226,0.017042173,0.067735195
10954,0.43065414,0.007987164,0.56135875
10955,0.8825027,0.003646112,0.113851175
10956,0.8862689,0.0045184363,0.10921265
10957,0.77543885,0.0037115463,0.22084962
10958,0.93169415,0.00090389344,0.06740203
10959,0.5293208,0.11936746,0.3513118
10960,0.95358455,0.0027774493,0.043637984
10961,0.90247905,0.0018147175,0.09570616
10962,0.986238,0.0024620302,0.011299947
10963,0.563501,0.04758028,0.38891873
10964,0.9570254,0.002164203,0.040810388
10965,0.9182014,0.017429791,0.064368874
10966,0.9180455,0.004140454,0.07781404
10967,0.81216234,0.0023681636,0.18546951
10968,0.16712122,0.09024243,0.7426364
10969,0.9052061,0.030053047,0.06474082
10970,0.01728557,0.018888006,0.96382636
10971,0.11241857,0.005735175,0.8818462
10972,0.035982817,0.03176223,0.9322549
10973,0.04884518,0.027509931,0.92364496
10974,0.8203685,0.0066538565,0.17297764
10975,0.12857996,0.013080772,0.85833925
10976,0.036647238,0.010254006,0.9530987
10977,0.98276514,0.0015580684,0.015676804
10978,0.7988096,0.018825972,0.1823644
10979,0.79576397,0.02365913,0.1805768
10980,0.8274199,0.015966909,0.15661319
10981,0.6180778,0.02295635,0.35896578
10982,0.96565765,0.0021559992,0.03218641
10983,0.024591908,0.0062196692,0.96918845
10984,0.9948009,0.0013993277,0.0037996827
10985,0.0073040193,0.00303708,0.9896589
10986,0.9852234,0.005737185,0.009039422
10987,0.0062337834,0.0044840733,0.98928213
10988,0.96428984,0.00947047,0.026239678
10989,0.5820366,0.022902569,0.39506084
10990,0.0914184,0.11485205,0.7937295
10991,0.9617161,0.0021535757,0.036130324
10992,0.07674097,0.009334251,0.9139248
10993,0.9758626,0.001620123,0.022517253
10994,0.97344923,0.007617785,0.018932933
10995,0.8035394,0.0076216855,0.18883897
10996,0.0101870345,0.0023811145,0.9874319
10997,0.9889324,0.0011139497,0.009953698
10998,0.93886024,0.016354255,0.044785533
10999,0.27856076,0.040913865,0.6805254
11000,0.5684051,0.09947203,0.3321229
11001,0.9713112,0.0024363361,0.026252428
11002,0.27654055,0.13567324,0.58778626
11003,0.99202216,0.00043342143,0.007544406
11004,0.8600316,0.022090312,0.11787814
11005,0.042555224,0.0027683272,0.9546764
11006,0.99032533,0.005451861,0.004222862
11007,0.9594564,0.0014307743,0.03911287
11008,0.43921515,0.040492475,0.5202924
11009,0.96133804,0.0047905566,0.033871386
11010,0.6646113,0.011847592,0.32354116
11011,0.95785046,0.0045096767,0.03763988
11012,0.71962994,0.09229169,0.18807836
11013,0.98373103,0.0008275127,0.015441513
11014,0.5951051,0.10828954,0.2966054
11015,0.97567505,0.0011679946,0.023157006
11016,0.7563047,0.03304802,0.21064728
11017,0.85054773,0.0027392735,0.146713
11018,0.42727083,0.090781145,0.48194802
11019,0.88093764,0.0063977204,0.11266469
11020,0.36747622,0.009145936,0.62337786
11021,0.23775859,0.009372421,0.752869
11022,0.8882874,0.004478319,0.10723424
11023,0.090046205,0.041666396,0.8682874
11024,0.3022331,0.13014573,0.5676212
11025,0.9547883,0.0038684325,0.041343268
11026,0.7215841,0.1085428,0.1698732
11027,0.57937384,0.019326424,0.40129977
11028,0.95116514,0.001154198,0.047680665
11029,0.19484875,0.02124396,0.78390735
11030,0.9463717,0.028564999,0.025063341
11031,0.017086567,0.0046355836,0.9782778
11032,0.6677301,0.008454148,0.32381576
11033,0.98481816,0.003557292,0.01162459
11034,0.96467686,0.01208775,0.023235444
11035,0.95217115,0.0115629565,0.03626588
11036,0.031644262,0.007868054,0.96048766
11037,0.5872303,0.016457187,0.39631248
11038,0.032792628,0.0024119194,0.9647955
11039,0.06395171,0.0052684587,0.9307799
11040,0.0061647003,0.0023235155,0.99151176
11041,0.003417668,0.001328079,0.9952543
11042,0.07010356,0.0052134492,0.92468303
11043,0.83133775,0.016238963,0.15242326
11044,0.96332455,0.004037199,0.032638192
11045,0.6991382,0.037925977,0.26293576
11046,0.7960322,0.0011003265,0.20286748
11047,0.5856859,0.0048334505,0.40948066
11048,0.18749657,0.002622938,0.80988044
11049,0.7599308,0.040521696,0.19954748
11050,0.9885577,0.0015404149,0.009901862
11051,0.9810449,0.002196992,0.016758084
11052,0.67170453,0.003763697,0.32453182
11053,0.040071916,0.006362767,0.95356536
11054,0.028767632,0.023798341,0.947434
11055,0.53917205,0.013690211,0.4471377
11056,0.97769165,0.00204485,0.0202635
11057,0.50033176,0.06149545,0.43817285
11058,0.9687931,0.010786312,0.020420508
11059,0.3915675,0.009423929,0.59900856
11060,0.7059834,0.073186986,0.22082965
11061,0.90777665,0.0012444665,0.0909789
11062,0.023948254,0.0029091414,0.9731426
11063,0.089279875,0.008762352,0.9019578
11064,0.985204,0.0010453091,0.013750699
11065,0.44600642,0.017356597,0.536637
11066,0.7627938,0.005934571,0.23127158
11067,0.9851708,0.0022309525,0.012598315
11068,0.81144124,0.08752087,0.10103791
11069,0.0009881738,0.0015272228,0.99748456
11070,0.3928221,0.009075166,0.5981028
11071,0.6570116,0.034334958,0.3086534
11072,0.015383612,0.0020912404,0.9825251
11073,0.97972083,0.011343077,0.008936046
11074,0.89734286,0.013633061,0.08902399
11075,0.9504041,0.004006041,0.04558982
11076,0.0049159043,0.0028823104,0.9922018
11077,0.90009654,0.0026307646,0.09727268
11078,0.26025337,0.03695526,0.7027914
11079,0.88497376,0.002524492,0.11250184
11080,0.007336535,0.017441759,0.97522163
11081,0.050367944,0.0016648624,0.9479672
11082,0.31591195,0.37110043,0.31298757
11083,0.97003716,0.007981598,0.021981185
11084,0.41443133,0.12896502,0.4566036
11085,0.29006463,0.0373128,0.67262256
11086,0.903782,0.015822737,0.08039538
11087,0.011652888,0.0011697636,0.9871774
11088,0.6813577,0.011003126,0.30763918
11089,0.97051334,0.0026777254,0.026808849
11090,0.28120032,0.0030894992,0.7157102
11091,0.51612204,0.016658844,0.46721905
11092,0.9331207,0.008546517,0.05833267
11093,0.17376928,0.0061346656,0.820096
11094,0.9517,0.0015197949,0.04678021
11095,0.94177973,0.009042903,0.04917741
11096,0.13154761,0.008769406,0.85968304
11097,0.91036445,0.001457309,0.08817833
11098,0.94344604,0.0113005815,0.045253307
11099,0.94782084,0.004122475,0.04805661
11100,0.034807045,0.030444067,0.93474895
11101,0.44242865,0.0049264757,0.5526449
11102,0.06728125,0.0080401,0.9246787
11103,0.9748795,0.0054143593,0.019706218
11104,0.024322608,0.004853121,0.97082424
11105,0.9382539,0.0015017138,0.06024444
11106,0.63179076,0.11450712,0.2537022
11107,0.5458735,0.4243545,0.029771935
11108,0.17408195,0.054590005,0.7713281
11109,0.45218268,0.01051369,0.5373036
11110,0.9538633,0.004055806,0.042080935
11111,0.9567803,0.0063790707,0.036840532
11112,0.10751859,0.0050694444,0.887412
11113,0.98595273,0.000539568,0.013507712
11114,0.9506579,0.012033594,0.037308607
11115,0.971791,0.005698048,0.022510957
11116,0.5792503,0.04769142,0.37305835
11117,0.9857034,0.003962783,0.010333847
11118,0.03350313,0.001471916,0.965025
11119,0.9252451,0.0057402886,0.069014505
11120,0.9691974,0.0059934445,0.024809107
11121,0.44418663,0.0057379524,0.5500754
11122,0.25288355,0.027347783,0.71976864
11123,0.94305485,0.009812697,0.047132466
11124,0.26038834,0.03086093,0.7087507
11125,0.6494822,0.012760635,0.33775717
11126,0.59457487,0.0030423854,0.40238276
11127,0.8991018,0.034839474,0.06605869
11128,0.9188944,0.02360451,0.057501163
11129,0.5895823,0.0067828153,0.4036349
11130,0.63009924,0.02562726,0.34427345
11131,0.97640365,0.0027649533,0.020831397
11132,0.41714883,0.0029730545,0.57987815
11133,0.43248174,0.024203127,0.5433151
11134,0.0764988,0.0030823387,0.92041886
11135,0.01846145,0.006439027,0.97509956
11136,0.4364673,0.021280767,0.54225194
11137,0.9596096,0.0022071083,0.038183294
11138,0.006213691,0.0014400233,0.9923463
11139,0.89412904,0.031403646,0.07446728
11140,0.9894303,0.0010046144,0.00956508
11141,0.9561971,0.0062262774,0.037576657
11142,0.11495991,0.0028461588,0.8821939
11143,0.1986586,0.006073623,0.7952677
11144,0.09611092,0.00742166,0.89646745
11145,0.714747,0.018236248,0.26701677
11146,0.09752967,0.027601955,0.8748684
11147,0.94436604,0.004070674,0.0515633
11148,0.30638894,0.02666046,0.6669506
11149,0.8604552,0.006094114,0.13345061
11150,0.033568066,0.06052535,0.90590656
11151,0.9678122,0.002502878,0.029684907
11152,0.9012075,0.0026545413,0.09613797
11153,0.44634962,0.02072341,0.5329269
11154,0.07763797,0.027564894,0.89479715
11155,0.9427715,0.0046196175,0.05260889
11156,0.9527027,0.004935926,0.04236144
11157,0.9722448,0.0038872843,0.023867877
11158,0.014027117,0.0055672647,0.98040557
11159,0.926283,0.0064244494,0.0672925
11160,0.04717547,0.007861247,0.9449633
11161,0.97020334,0.012326061,0.017470555
11162,0.005236984,0.004229917,0.9905331
11163,0.69186306,0.124567434,0.18356952
11164,0.09119372,0.005518536,0.9032877
11165,0.92996436,0.016239582,0.05379606
11166,0.119060464,0.013524539,0.86741495
11167,0.85211664,0.015476356,0.13240702
11168,0.47070992,0.00826432,0.5210258
11169,0.9771255,0.0009435263,0.021931019
11170,0.01758071,0.0024527123,0.9799666
11171,0.87076694,0.0053085387,0.12392457
11172,0.05096399,0.01786576,0.9311702
11173,0.33133787,0.0047865473,0.6638756
11174,0.003058076,0.0014073381,0.99553454
11175,0.74427015,0.060224198,0.19550563
11176,0.91542095,0.004720918,0.079858154
11177,0.78051454,0.010079514,0.2094059
11178,0.0060954927,0.0033158767,0.99058867
11179,0.77976435,0.024428638,0.1958071
11180,0.9632863,0.017165197,0.019548487
11181,0.81468195,0.13515991,0.050158173
11182,0.032915022,0.0048912386,0.9621937
11183,0.6314448,0.0145802805,0.35397494
11184,0.8137205,0.0032646775,0.18301488
11185,0.119179115,0.0075994655,0.87322134
11186,0.8832219,0.00589427,0.11088378
11187,0.15663847,0.0040659267,0.83929557
11188,0.63830745,0.014476347,0.34721616
11189,0.9742736,0.0008376501,0.024888724
11190,0.893086,0.0041453373,0.102768645
11191,0.11919387,0.006289227,0.87451696
11192,0.022908106,0.907194,0.069897875
11193,0.091783434,0.02741522,0.8808013
11194,0.9761003,0.009556519,0.0143431
11195,0.8226384,0.018391266,0.15897042
11196,0.98534864,0.001651125,0.013000232
11197,0.7336319,0.010886027,0.25548202
11198,0.95119846,0.011707027,0.03709448
11199,0.004354695,0.0019655148,0.99367976
11200,0.09271665,0.018924782,0.88835853
11201,0.01050671,0.0007475254,0.98874575
11202,0.16811253,0.009382878,0.8225046
11203,0.79659015,0.005402694,0.19800715
11204,0.99017525,0.0059646247,0.003860244
11205,0.59234816,0.01726458,0.39038727
11206,0.7748579,0.05589865,0.16924348
11207,0.37285694,0.008857527,0.61828554
11208,0.003363087,0.00086148124,0.9957754
11209,0.9766218,0.008467318,0.014910861
11210,0.6088883,0.0036322754,0.38747942
11211,0.001567483,0.00093447143,0.997498
11212,0.008189905,0.0029092666,0.9889008
11213,0.1127431,0.06253951,0.8247174
11214,0.35522938,0.009229734,0.63554084
11215,0.8356719,0.02167948,0.14264864
11216,0.59683406,0.014001411,0.38916457
11217,0.3825975,0.015070363,0.6023321
11218,0.980416,0.0028731765,0.016710872
11219,0.9814151,0.008303005,0.010281934
11220,0.9093274,0.009006965,0.08166561
11221,0.016004188,0.0024419946,0.9815538
11222,0.8596232,0.0020707792,0.138306
11223,0.6304144,0.022368532,0.34721702
11224,0.96005684,0.0022263173,0.03771677
11225,0.3351794,0.043321267,0.62149936
11226,0.76245016,0.0073482706,0.23020154
11227,0.0066642617,0.0020331207,0.9913026
11228,0.98424953,0.0038677643,0.011882815
11229,0.7502185,0.0015672524,0.24821427
11230,0.033127595,0.002916918,0.9639555
11231,0.20979944,0.76932555,0.020875044
11232,0.81341386,0.022572946,0.16401322
11233,0.6654216,0.01532322,0.31925514
11234,0.9761464,0.00059657573,0.023256961
11235,0.09674484,0.4096256,0.4936296
11236,0.41207895,0.022775296,0.56514573
11237,0.8656791,0.009448186,0.12487267
11238,0.787563,0.02323138,0.18920557
11239,0.9108958,0.0046604113,0.084443755
11240,0.9331797,0.010235108,0.05658523
11241,0.07440533,0.022857849,0.90273684
11242,0.9268408,0.0026053763,0.07055382
11243,0.53900576,0.00754907,0.4534452
11244,0.96904624,0.025401969,0.0055517745
11245,0.8392272,0.026547512,0.13422534
11246,0.9105304,0.005926482,0.08354317
11247,0.9470684,0.007698289,0.04523337
11248,0.9789204,0.0037743656,0.017305316
11249,0.977687,0.000743564,0.021569416
11250,0.96632576,0.0021965152,0.031477675
11251,0.3400549,0.0032795407,0.6566655
11252,0.7171518,0.012123492,0.27072465
11253,0.92762095,0.002853672,0.06952537
11254,0.6412906,0.0027710751,0.35593835
11255,0.023370529,0.014136945,0.96249247
11256,0.9540091,0.002649051,0.043341864
11257,0.83947235,0.007028705,0.1534989
11258,0.105854526,0.006714078,0.88743144
11259,0.042014178,0.0017322195,0.9562535
11260,0.9698695,0.0010886067,0.029041873
11261,0.37392724,0.0059140553,0.62015873
11262,0.0718932,0.005730891,0.9223759
11263,0.9717881,0.013132965,0.01507886
11264,0.96102595,0.002588687,0.03638535
11265,0.70504004,0.044308472,0.25065148
11266,0.88933426,0.017129092,0.09353673
11267,0.5582404,0.040794987,0.4009646
11268,0.57491183,0.0043837936,0.42070442
11269,0.70156944,0.26646757,0.031963028
11270,0.014291043,0.0029244854,0.98278445
11271,0.12359274,0.6401019,0.23630534
11272,0.9667881,0.012084609,0.021127366
11273,0.9769345,0.008544116,0.014521513
11274,0.8503492,0.0015274225,0.14812337
11275,0.09107528,0.026097747,0.882827
11276,0.9806692,0.0043690517,0.0149617335
11277,0.08412643,0.027338114,0.88853544
11278,0.97019494,0.0031890913,0.026616024
11279,0.16091968,0.05619154,0.78288877
11280,0.006021388,0.0011992112,0.99277943
11281,0.0050197016,0.0009687879,0.99401146
11282,0.8871632,0.06701274,0.045824
11283,0.85412097,0.061876904,0.0840021
11284,0.49385294,0.15097702,0.35517007
11285,0.4024188,0.022047404,0.5755338
11286,0.9402673,0.011261781,0.048470885
11287,0.71749324,0.0021543545,0.2803524
11288,0.25846407,0.045650307,0.6958856
11289,0.26667422,0.019612504,0.7137133
11290,0.65432924,0.0798062,0.26586455
11291,0.08631145,0.0029487866,0.9107398
11292,0.91385275,0.005857557,0.080289684
11293,0.58666843,0.014767624,0.39856395
11294,0.023058847,0.00733675,0.9696044
11295,0.9224405,0.0015948566,0.07596449
11296,0.017799541,0.0040598297,0.9781406
11297,0.84676594,0.032489568,0.120744444
11298,0.05618035,0.017658068,0.92616165
11299,0.018907074,0.005039103,0.97605383
11300,0.54633254,0.10877689,0.34489053
11301,0.12317994,0.00760748,0.86921257
11302,0.74896723,0.009481386,0.24155143
11303,0.8876558,0.014102392,0.09824178
11304,0.8376913,0.00984101,0.15246776
11305,0.030760543,0.0019388712,0.9673006
11306,0.040376484,0.018373966,0.94124955
11307,0.726243,0.0069158627,0.26684108
11308,0.990893,0.0057332297,0.0033737845
11309,0.047155865,0.012699548,0.94014454
11310,0.9572014,0.010101425,0.03269715
11311,0.84552044,0.0031664544,0.15131313
11312,0.84730196,0.018490981,0.13420698
11313,0.0006096271,0.00034592475,0.9990445
11314,0.80956084,0.011762583,0.17867659
11315,0.88615733,0.025401024,0.08844164
11316,0.9414711,0.005046107,0.05348289
11317,0.94361913,0.003858114,0.052522767
11318,0.08701901,0.03134225,0.8816387
11319,0.9733251,0.0034689947,0.023205915
11320,0.96211815,0.004968824,0.032913003
11321,0.69878614,0.008810993,0.29240286
11322,0.1764095,0.020142427,0.803448
11323,0.006529996,0.005380221,0.98808986
11324,0.083867565,0.043625806,0.87250656
11325,0.052356247,0.19953191,0.74811184
11326,0.9461113,0.020401955,0.033486776
11327,0.99043673,0.005493554,0.004069771
11328,0.9719875,0.0019038985,0.026108585
